#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T16:26:09 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T16:26:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/278/28&-out.max=1000&-out.add=_RAJ2000,_DEJ2000&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22780028
#Name: J/ApJS/278/28
#Title: CL-AGN from the DESI. II. Stat. properties from DR1 (Guo+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/apjs/278/28	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/278/28	    IVOID of underlying data collection
#INFO	creator=Guo W.-J.	    First author or institution
#INFO	cites=bibcode:2025ApJS..278...28G	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/278/28	    Dataset landing page
#INFO	publication_date=2026-05-07	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_278_28_spdesi:
#Name: J/ApJS/278/28/spdesi
#Title: Metadata for DESI spectra used and the luminosities and masses derived
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	TargetID	(I19)	DESI target identifier (TARGETID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension, DESI (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	[-10.1/68] Declination, DESI (J2000) (Dec)	[ucd=pos.eq.dec;meta.main]
#Column	zspec	(F8.5)	[0.059/0.9] Spectroscopic redshift from DESI (Redshift)	[ucd=src.redshift]
#Column	Survey	(a7)	Survey ID (SURVEY) (1)	[ucd=meta.id]
#Column	Prog	(A6)	DESI program ID (PROGRAM)	[ucd=meta.id;obs]
#Column	Healpix	(I5)	[34/49105] HEALPIX pixel ID (HEALPIX)	[ucd=meta.id;pos.frame]
#Column	MJD	(I5)	[51578/58514] Mean modified Julian Data of coadded spectra (MJD)	[ucd=time.epoch;stat.mean]
#Column	logL5100	(F8.5)	[40.3/45.2] Log, Continuum luminosity at 5100{AA} (LOG_L5100)	[ucd=phys.luminosity;em.opt]
#Column	e_logL5100	(F9.5)	[0.0028/146.5] Uncertainty in logL5100 (LOG_L5100_ERR)	[ucd=stat.error;phys.luminosity;em.opt]
#Column	logL2500	(F8.5)	[40/45.5] Log, Extrapolated luminosity at 2500{AA} (LOG_L2500)	[ucd=phys.luminosity;em.UV.200-300nm]
#Column	e_logL2500	(F9.5)	[0.0028/146.5] Uncertainty in logL2500 (LOG_L2500_ERR)	[ucd=stat.error;phys.luminosity;em.UV.200-300nm]
#Column	logLMgII	(F8.5)	[39.6/43.7]? Log, broad MgII line luminosity (LOG_LMgII)	[ucd=phys.luminosity;spect.line]
#Column	e_logLMgII	(F8.5)	[0.028/3]? Uncertainty in logLMgII (LOG_LMgII_ERR)	[ucd=stat.error;phys.luminosity;spect.line]
#Column	logLHb	(F8.5)	[36.3/43.4] Log, broad H{beta} line luminosity (LOG_LHB)	[ucd=phys.luminosity;em.line.Hbeta]
#Column	e_logLHb	(F9.6)	[0/3] Uncertainty in logLHb (LOG_LHB_ERR)	[ucd=stat.error;phys.luminosity;em.line.Hbeta]
#Column	logLHa	(F8.5)	[39.29/43.3]? Log, broad H{alpha} line luminosity (LOG_LHA)	[ucd=phys.luminosity;em.line.Halpha]
#Column	e_logLHa	(F9.6)	[0/2.6]? Uncertainty in logLHa (LOG_LHA_ERR)	[ucd=stat.error;phys.luminosity;em.line.Halpha]
#Column	logMBH-Hb	(F8.5)	[6.49/9.51]? Log, black hole mass from H{beta} (LOG_MBH_HB)	[ucd=phys.mass]
#Column	e_logMBH-Hb	(F8.5)	[0.12/0.9]? Uncertainty in logMBH-Hb (LOG_MBH_HB_ERR)	[ucd=stat.error;phys.mass]
#Column	logMBH-Ha	(F8.5)	[5.2/9.2]? Log, black hole mass from H{alpha} (LOG_MBH_HA)	[ucd=phys.mass]
#Column	e_logMBH-Ha	(F8.5)	[0.13/85]? Uncertainty in logMBH-Ha (LOG_MBH_HA_ERR)	[ucd=stat.error;phys.mass]
_RAJ2000	_DEJ2000	recno	TargetID	RAJ2000	DEJ2000	zspec	Survey	Prog	Healpix	MJD	logL5100	e_logL5100	logL2500	e_logL2500	logLMgII	e_logLMgII	logLHb	e_logLHb	logLHa	e_logLHa	logMBH-Hb	e_logMBH-Hb	logMBH-Ha	e_logMBH-Ha
113.4616900	+44.1306100	      96	J073350.81+440750.2	113.46169	+44.13061	 0.31666	 6374	56326	 524	on 	42.83115	  0.12597	42.52155	  0.12597	        	        	38.61681	 0.217150	41.92151	 0.061430	        	        	 7.37663	 0.15897	  0	sp	Simbad	NED
114.0374100	+35.7878000	      97	J073608.97+354716.0	114.03741	+35.78780	 0.79200	 3662	55182	 194	on 	44.14975	  0.07464	44.28836	  0.07464	43.03603	 0.14476	42.39638	 0.230550	        	         	 8.93519	 0.19487	        	        	  1	sp	Simbad	NED
114.3183000	+38.0340100	      98	J073716.39+380202.4	114.31830	+38.03401	 0.55042	 9366	57746	 842	off	44.38270	  0.01234	44.56120	  0.01234	42.71711	 2.44718	42.31249	 0.047520	        	         	 8.31485	 0.12631	        	        	  1	sp	Simbad	NED
115.4467100	+30.5453000	      99	J074147.21+303243.0	115.44671	+30.54530	 0.69879	  754	52232	 626	off	44.89728	  0.00563	45.27685	  0.00563	43.44044	 0.14476	43.15300	 0.045270	        	         	 8.91049	 0.12841	        	        	  1	sp	Simbad	NED
116.5237800	+22.2783300	     100	J074605.71+221642.0	116.52378	+22.27833	 0.08251	 1203	52669	 471	on 	42.93108	  0.02568	42.93364	  0.02568	        	        	38.43365	 0.217150	40.44654	 0.157870	        	        	 7.25532	 0.20808	  0	sp	Simbad	NED
116.5696400	+19.2860800	     101	J074616.71+191709.8	116.56964	+19.28608	 0.68783	 1582	52939	 343	off	45.15490	  0.00647	45.61462	  0.00647	43.09635	 0.13628	43.29234	 0.034280	        	         	 9.35433	 0.13238	        	        	  1	sp	Simbad	NED
116.7795400	+46.8525400	     102	J074707.09+465109.1	116.77954	+46.85254	 0.27624	 1737	53055	 428	off	44.28472	  0.01298	44.15195	  0.01298	        	        	42.21239	 0.035540	42.67158	 0.015950	 8.91441	 0.13000	 8.82230	 0.13095	  1	sp	Simbad	NED
116.8319000	+21.8794200	     103	J074719.65+215245.9	116.83190	+21.87942	 0.46214	 1263	52708	 386	off	43.92002	  0.04076	44.47584	  0.04076	42.96646	 0.27268	42.49613	 0.036910	        	         	 8.50139	 0.12812	        	        	  1	sp	Simbad	NED
117.7598800	+24.1719600	     104	J075102.37+241019.0	117.75988	+24.17196	 0.24615	  928	52578	 121	off	43.90576	  0.02345	44.42007	  0.02345	        	        	41.89238	 0.097860	42.37062	 0.023170	 8.28488	 0.14247	 7.85727	 0.13139	  1	sp	Simbad	NED
117.9450100	+42.0785600	     105	J075146.80+420442.8	117.94501	+42.07856	 0.60800	 5944	56220	 518	on 	43.85420	  0.03460	43.54460	  0.03460	41.11466	 0.50580	41.29602	 1.032750	        	         	        	        	        	        	  1	sp	Simbad	NED
118.1897000	+20.0605500	     106	J075245.52+200337.9	118.18970	+20.06055	 0.48412	 1583	52941	 300	on 	44.18202	  0.06417	44.26546	  0.06417	42.84603	 2.92849	42.20605	 0.154430	        	         	 8.92873	 0.23855	        	        	  1	sp	Simbad	NED
118.3984500	+40.7898900	     107	J075335.62+404723.5	118.39845	+40.78989	 0.66000	 3672	55484	 928	on 	43.35026	  0.22557	43.56865	  0.22557	42.52304	 0.08686	41.61954	 0.446220	        	         	        	        	        	        	  1	sp	Simbad	NED
118.4172600	+16.4842800	     108	J075340.14+162903.4	118.41726	+16.48428	 0.58387	 4495	55566	 764	on 	43.99580	  0.09088	43.83913	  0.09088	42.15406	 0.69582	41.03707	 1.371550	        	         	        	        	        	        	  0	sp	Simbad	NED
118.4771700	+45.4002800	     109	J075354.51+452401.0	118.47717	+45.40028	 0.58574	 8305	57749	 224	off	44.52177	  0.01650	44.71819	  0.01650	42.56330	 0.14476	42.50428	 0.152630	        	         	 8.38898	 0.46979	        	        	  1	sp	Simbad	NED
118.4835400	+26.8899600	     110	J075356.05+265323.9	118.48354	+26.88996	 0.13394	  858	52316	 543	on 	43.00914	  0.02906	42.69977	  0.02906	        	        	38.76654	 0.108570	41.44294	 0.031410	        	        	 7.10510	 0.14265	  0	sp	Simbad	NED
119.1398600	+41.6879500	     111	J075633.56+414116.6	119.13986	+41.68795	 0.66000	 3674	55182	  24	off	44.57658	  0.01715	44.95431	  0.01715	43.20351	 1.81484	42.83526	 0.046970	        	         	 8.36545	 0.14113	        	        	  1	sp	Simbad	NED
119.2071500	+42.1090300	     112	J075649.71+420632.4	119.20715	+42.10903	 0.64300	 3683	55178	 420	off	44.38096	  0.00589	44.55875	  0.00589	42.65662	 0.10857	42.59338	 0.036160	        	         	 8.14345	 0.12544	        	        	  1	sp	Simbad	NED
119.2200600	+29.3284000	     113	J075652.81+291942.3	119.22006	+29.32840	 0.06765	 1060	52636	  30	on 	43.23823	  0.03021	43.16896	  0.03021	        	        	39.38448	 0.108570	41.40222	 0.036250	        	        	 7.56813	 0.13760	  0	sp	Simbad	NED
119.5215800	+14.9246000	     114	J075805.17+145528.5	119.52158	+14.92460	 0.70171	 2264	53682	 580	off	44.85712	  0.00723	45.27785	  0.00723	43.56105	 0.14476	43.08349	 0.046390	        	         	 9.00086	 0.12818	        	        	  1	sp	Simbad	NED
119.9070100	+27.4497000	     115	J075937.68+272658.9	119.90701	+27.44970	 0.47857	 4458	55536	 595	on 	43.75049	  0.07319	43.48290	  0.07319	41.95769	 0.14476	41.44799	 0.261470	        	         	        	        	        	        	  0	sp	Simbad	NED
119.9488800	+11.4187100	     116	J075947.73+112507.3	119.94888	+11.41871	 0.33746	 2418	53794	 469	on 	44.01743	  0.02685	43.70786	  0.02685	        	        	41.83060	 0.090430	42.54980	 0.035820	 8.42006	 0.25149	 8.94363	 0.13130	  1	sp	Simbad	NED
120.7697700	+22.1261200	     117	J080304.74+220734.0	120.76977	+22.12612	 0.12452	 1584	52943	 302	on 	43.55663	  0.01065	43.47552	  0.01065	        	        	38.86180	 0.108570	40.92643	 0.114350	        	        	 8.23280	 0.15211	  0	sp	Simbad	NED
121.2259000	+21.6075200	     118	J080454.22+213627.1	121.22590	+21.60752	 0.10967	 1584	52943	 130	on 	42.91999	  0.02546	42.74136	  0.02546	        	        	40.40758	 0.245800	41.13143	 0.032240	 8.27973	 0.14167	 7.62306	 0.15959	  0	sp	Simbad	NED
121.7988200	+19.7443400	     119	J080711.71+194439.6	121.79882	+19.74434	 0.34771	 1922	53315	 628	off	44.19855	  0.01977	45.22486	  0.01977	        	        	42.66090	 0.017070	        	         	 8.31230	 0.12503	        	        	  1	sp	Simbad	NED
122.3801400	+10.2965400	     120	J080931.23+101747.5	122.38014	+10.29654	 0.47988	 4510	55559	   8	on 	43.09444	  0.16193	43.61960	  0.16193	42.15549	 0.14476	41.42213	 0.299590	        	         	 7.46084	 0.31149	        	        	  0	sp	Simbad	NED
122.8357300	+14.2120000	     121	J081120.57+141243.2	122.83573	+14.21200	 0.15349	 4499	55572	 161	on 	41.78435	  0.19670	41.47475	  0.19670	        	        	40.50549	 0.101680	41.87363	 0.012750	        	        	 6.53076	 0.19485	  0	sp	Simbad	NED
123.1698400	+07.2579400	     122	J081240.76+071528.6	123.16984	+07.25794	 0.08487	 1757	53083	 294	on 	42.41603	  0.06511	42.10647	  0.06511	        	        	38.59161	 0.086860	41.10363	 0.049140	        	        	 6.61767	 0.17839	  0	sp	Simbad	NED
124.3157400	+03.1844200	     123	J081715.77+031103.8	124.31574	+03.18442	 0.40597	 1184	52641	  47	off	43.69394	  0.06454	44.87344	  0.06454	        	        	42.46370	 0.034380	        	         	 8.79358	 0.12974	        	        	  1	sp	Simbad	NED
124.4869200	+05.9913200	     124	J081756.86+055928.8	124.48692	+05.99132	 0.18930	 1296	52962	 293	on 	43.21499	  0.04527	43.15519	  0.04527	        	        	39.80096	 2.769210	41.49519	 0.039570	        	        	 6.99828	 0.16800	  0	sp	Simbad	NED
124.5061200	+20.8361000	     125	J081801.46+205009.9	124.50612	+20.83610	 0.23500	 4479	55592	 256	off	43.43140	  0.01879	43.44188	  0.01879	        	        	41.25323	 0.082530	41.71986	 0.018830	 8.07070	 0.13186	 8.01656	 0.13269	  1	sp	Simbad	NED
124.5068800	+07.6943400	     126	J081801.65+074139.6	124.50688	+07.69434	 0.72000	 4841	55895	 578	on 	43.88703	  0.07869	44.16063	  0.07869	42.79048	 0.08686	42.13117	 0.277700	        	         	 8.23444	 0.16254	        	        	  1	sp	Simbad	NED
125.1025000	+39.2305400	     127	J082024.59+391349.9	125.10250	+39.23054	 0.81300	 3805	55269	 932	off	44.73404	  0.01173	44.91061	  0.01173	43.15474	 0.08686	42.80433	 0.087830	        	         	 8.87161	 0.13517	        	        	  1	sp	Simbad	NED
125.2528300	+34.1932300	     128	J082100.68+341135.6	125.25283	+34.19323	 0.70402	 9358	57749	 134	on 	43.78377	  0.07182	43.82426	  0.07182	42.41557	 0.10857	41.63652	 0.227830	        	         	        	        	        	        	  1	sp	Simbad	NED
125.7461300	+58.3480500	     129	J082259.07+582053.0	125.74613	+58.34805	 0.45946	 5152	56010	 651	on 	43.59433	  0.02869	43.28473	  0.02869	41.97154	 0.10857	41.36337	 0.340480	        	         	        	        	        	        	  0	sp	Simbad	NED
125.7898500	+20.7915700	     130	J082309.56+204729.6	125.78985	+20.79157	 0.31644	 1927	53321	 104	off	44.18514	  0.02615	44.25512	  0.02615	        	        	42.02902	 0.053000	42.58800	 0.031930	 8.25927	 0.12723	 8.11733	 0.14622	  1	sp	Simbad	NED
126.0941300	+23.9452200	     131	J082422.59+235642.8	126.09413	+23.94522	 0.34464	 1926	53317	 608	off	44.07549	  0.02524	44.97113	  0.02524	        	        	42.42206	 0.021200	        	         	 8.95742	 0.12556	        	        	  1	sp	Simbad	NED
126.9337600	+07.9807000	     132	J082744.10+075850.5	126.93376	+07.98070	 0.67800	 4866	55895	 639	off	44.86878	  0.00230	45.11161	  0.00230	43.27256	 0.43308	42.76919	 0.064310	        	         	 9.25130	 0.16472	        	        	  1	sp	Simbad	NED
127.5014900	+34.5440900	     133	J083000.35+343238.7	127.50149	+34.54409	 0.73970	 1197	52668	  98	off	44.92151	  0.00952	44.98334	  0.00952	43.29728	 1.77444	43.12241	 0.064710	        	         	 8.43156	 0.13098	        	        	  1	sp	Simbad	NED
127.8546600	+56.1570200	     134	J083125.11+560925.2	127.85466	+56.15702	 0.23220	 1783	53386	 520	off	43.92554	  0.02116	44.16125	  0.02116	        	        	41.92127	 0.037070	42.42608	 0.018130	 7.83945	 0.12516	 7.76258	 0.13765	  1	sp	Simbad	NED
128.2936400	+04.1768700	     135	J083310.47+041036.7	128.29364	+04.17687	 0.10100	 1186	52646	 190	on 	39.84286	 31.07857	39.53327	 31.07857	        	        	38.60547	 0.217150	41.20598	 0.082780	        	        	 5.12325	18.02698	  0	sp	Simbad	NED
128.8439000	+06.0246800	     136	J083522.53+060128.8	128.84390	+06.02468	 0.45204	 1186	52646	 570	on 	44.23819	  0.05044	44.56355	  0.05044	        	        	42.15188	 0.176200	        	         	 8.57322	 0.41271	        	        	  1	sp	Simbad	NED
129.0834300	+06.9445400	     137	J083620.02+065640.3	129.08343	+06.94454	 0.32023	 1297	52963	 551	off	43.84170	  0.03376	44.70144	  0.03376	        	        	42.29594	 0.066010	42.77386	 0.014370	 7.91761	 0.16237	 7.71105	 0.13278	  1	sp	Simbad	NED
129.1952500	+15.2164000	     138	J083646.86+151259.0	129.19525	+15.21640	 0.28034	 2427	53815	 420	on 	43.70233	  0.04060	43.45077	  0.04060	        	        	41.43608	 0.159700	42.10937	 0.047100	        	        	 7.36372	 0.14313	  1	sp	Simbad	NED
129.3186300	+03.9350200	     139	J083716.47+035606.1	129.31863	+03.93502	 0.06348	 1186	52646	  60	on 	42.34680	  0.04088	42.03765	  0.04088	        	        	35.72366	 0.217150	40.50607	 0.111340	        	        	 7.41878	 0.14877	  0	sp	Simbad	NED
129.4249000	+04.2329900	     140	J083741.97+041358.7	129.42490	+04.23299	 0.44913	 1188	52650	 318	off	44.13146	  0.02973	44.50912	  0.02973	42.59964	 0.19355	42.28275	 0.049850	        	         	 8.36472	 0.21415	        	        	  1	sp	Simbad	NED
130.1977900	+37.1169800	     141	J084047.46+370701.1	130.19779	+37.11698	 0.52585	  864	52320	 509	off	44.08988	  0.03552	44.54464	  0.03552	42.55310	 0.21715	42.10166	 0.209240	        	         	 8.45958	 0.17845	        	        	  1	sp	Simbad	NED
130.4558000	-00.1754200	     142	J084149.39-001031.5	130.45580	-00.17542	 0.12844	 4793	55648	  43	on 	43.01836	  0.01915	42.82995	  0.01915	        	        	40.75849	 0.410890	41.40045	 0.026830	        	        	 7.64466	 0.13777	  0	sp	Simbad	NED
130.7635300	+24.0442100	     143	J084303.24+240239.1	130.76353	+24.04421	 0.61258	11115	58514	 393	off	44.16781	  0.01834	44.73910	  0.01834	43.21496	 0.14476	42.48721	 0.058560	        	         	 8.71214	 0.32400	        	        	  1	sp	Simbad	NED
131.8460700	+07.9857300	     144	J084723.05+075908.6	131.84607	+07.98573	 0.77200	 5289	55893	 270	on 	43.76036	  0.06103	44.05542	  0.06103	42.69402	 0.14476	42.27436	 0.168210	        	         	 8.75909	 0.21613	        	        	  1	sp	Simbad	NED
131.9458200	+39.4940300	     145	J084747.00+392938.5	131.94582	+39.49403	 0.12264	  829	52296	  46	on 	43.22261	  0.02462	43.15698	  0.02462	        	        	40.42713	 0.266020	41.25441	 0.041450	        	        	 7.64610	 0.57265	  0	sp	Simbad	NED
132.9956200	+04.1567400	     146	J085158.94+040924.2	132.99562	+04.15674	 0.45400	 3811	55538	 969	off	43.31941	  0.11190	43.64168	  0.11190	42.26853	 0.43052	40.95313	 1.003630	        	         	        	        	        	        	  1	sp	Simbad	NED
133.4736600	+13.5889200	     147	J085353.67+133520.1	133.47366	+13.58892	 0.58160	 2433	53820	 257	off	44.44253	  0.01559	44.95424	  0.01559	42.97318	 0.10857	42.55025	 0.115730	        	         	 8.89061	 0.17636	        	        	  1	sp	Simbad	NED
134.3887000	+14.0481700	     148	J085733.28+140253.4	134.38870	+14.04817	 0.13400	 5293	55953	 786	off	42.50897	  0.04859	42.19940	  0.04859	        	        	39.70859	 0.144760	41.49721	 0.021380	        	        	 7.46032	 0.14647	  1	sp	Simbad	NED
134.8639700	+43.9294500	     149	J085927.35+435546.0	134.86397	+43.92945	 0.35700	 6385	56356	  76	off	44.23997	  0.02310	44.93781	  0.02310	        	        	42.48306	 0.030040	43.03176	 0.025650	 8.89116	 0.12730	 8.19265	 0.13161	  1	sp	Simbad	NED
136.2496800	-00.7019100	     150	J090459.92-004206.8	136.24968	-00.70191	 0.28256	  470	51929	 139	off	43.72053	  0.09561	44.06386	  0.09561	        	        	41.76482	 0.119810	42.15079	 0.049870	 8.05980	 0.18302	 7.89247	 0.17871	  1	sp	Simbad	NED
136.4596000	+00.6633700	     151	J090550.30+003948.1	136.45960	+00.66337	 0.35415	  470	51929	 504	off	43.76347	  0.04222	44.43329	  0.04222	        	        	41.77655	 0.086220	        	         	        	        	        	        	  1	sp	Simbad	NED
136.5511900	+40.7773700	     152	J090612.29+404638.5	136.55119	+40.77737	 0.16690	 1200	52668	 184	on 	39.73672	 94.24230	39.42715	 94.24230	        	        	38.15411	 0.217150	40.95872	 0.101380	        	        	 5.26847	54.66088	  0	sp	Simbad	NED
136.9142500	+11.8581400	     153	J090739.42+115129.3	136.91425	+11.85814	 0.58292	 5298	55979	 161	on 	43.54653	  0.19142	43.30075	  0.19142	42.08456	 0.21715	41.20767	 0.404850	        	         	        	        	        	        	  0	sp	Simbad	NED
137.9842100	-00.8612100	     154	J091156.21-005140.3	137.98421	-00.86121	 0.57000	 3780	55240	 912	off	44.21856	  0.01270	44.73016	  0.01270	42.88265	 0.10857	42.35327	 0.058630	        	         	 8.27708	 0.12607	        	        	  1	sp	Simbad	NED
138.1372600	+00.2814400	     155	J091232.94+001653.1	138.13726	+00.28144	 0.55737	  472	51955	 422	off	44.79416	  0.00332	45.13066	  0.00332	43.11063	 0.13653	42.90316	 0.033490	        	         	 9.38241	 0.21522	        	        	  1	sp	Simbad	NED
138.4885800	+05.3752100	     156	J091357.26+052230.7	138.48858	+05.37521	 0.34594	 1193	52652	 496	off	43.93248	  0.02316	44.84935	  0.02316	        	        	42.25634	 0.033290	        	         	 7.77181	 0.12764	        	        	  1	sp	Simbad	NED
138.6557300	+01.4398600	     157	J091437.38+012623.5	138.65573	+01.43986	 0.18713	  473	51929	 306	on 	43.25758	  0.02638	43.01278	  0.02638	        	        	40.92019	 0.297050	41.91051	 0.018020	        	        	 7.31369	 0.13680	  0	sp	Simbad	NED
140.3516300	+08.9362200	     158	J092124.39+085610.3	140.35163	+08.93622	 0.84700	 5304	55925	 923	on 	44.05280	  0.10783	44.24093	  0.10783	42.93810	 0.14476	42.11893	 0.562140	        	         	 8.88351	 0.22112	        	        	  1	sp	Simbad	NED
140.4955200	+03.7099300	     159	J092158.92+034235.7	140.49552	+03.70993	 0.32481	  567	52252	 629	off	44.07927	  0.04214	44.42387	  0.04214	        	        	42.52002	 0.021470	42.97555	 0.013880	 8.99896	 0.16646	 8.18441	 0.13265	  1	sp	Simbad	NED
140.8063900	+04.5791600	     160	J092313.53+043444.9	140.80639	+04.57916	 0.65709	  991	52707	  85	on 	44.33589	  0.03145	44.83639	  0.03145	42.75680	 2.52233	42.07115	 0.576740	        	         	        	        	        	        	  1	sp	Simbad	NED
141.4648300	+66.2520200	     161	J092551.55+661507.2	141.46483	+66.25202	 0.67470	 1877	54464	 607	off	44.60060	  0.02886	44.88887	  0.02886	43.40008	 0.95512	43.02409	 0.062340	        	         	 8.48192	 0.13785	        	        	  1	sp	Simbad	NED
141.6218100	-00.1015900	     162	J092629.23-000605.7	141.62181	-00.10159	 0.20132	  474	52000	 519	on 	42.64078	  0.33057	42.87591	  0.33057	        	        	40.78454	 0.401790	41.36302	 0.114460	        	        	 7.17336	 0.44691	  0	sp	Simbad	NED
141.8781300	-01.2229800	     163	J092730.75-011322.7	141.87813	-01.22298	 0.80200	 3781	55243	 852	off	44.55572	  0.00775	45.04716	  0.00775	43.26992	 0.14476	42.75643	 0.144410	        	         	 8.92947	 0.22426	        	        	  1	sp	Simbad	NED
141.9511600	+03.4289200	     164	J092748.27+032544.1	141.95116	+03.42892	 0.53900	 4735	55651	 950	on 	44.37909	  0.01685	44.71219	  0.01685	42.90845	 0.21715	42.18543	 0.133050	        	         	        	        	        	        	  1	sp	Simbad	NED
142.3264400	+04.3259300	     165	J092918.34+041933.3	142.32644	+04.32593	 0.24660	  568	52254	 603	off	43.60629	  0.04463	44.66365	  0.04463	        	        	42.15179	 0.038650	42.80495	 0.011560	 8.30333	 0.12885	 8.23485	 0.13466	  1	sp	Simbad	NED
142.4911800	+00.2524000	     166	J092957.88+001508.6	142.49118	+00.25240	 0.80000	 3823	55534	1000	off	44.53953	  0.01279	44.92427	  0.01279	43.34417	 0.10857	42.85312	 0.108050	        	         	 9.28255	 0.17764	        	        	  1	sp	Simbad	NED
142.8927200	+00.5078500	     167	J093134.25+003028.3	142.89272	+00.50785	 0.07317	  475	51965	  83	on 	42.59804	  0.04034	42.28844	  0.04034	        	        	39.27609	 0.595000	40.60968	 0.066500	        	        	 7.19107	 0.14505	  0	sp	Simbad	NED
144.1790000	+55.1887000	     168	J093642.95+551119.3	144.17900	+55.18870	 0.49716	 7283	57063	 564	off	44.66974	  0.00579	45.11581	  0.00579	43.14220	 0.12344	42.75319	 0.066930	        	         	 9.23326	 0.19208	        	        	  1	sp	Simbad	NED
144.5963500	+37.7533300	     169	J093823.12+374512.0	144.59635	+37.75333	 0.63658	 4574	55621	  89	on 	43.88774	  0.09070	43.73507	  0.09070	42.43268	 0.14476	41.61387	 0.555980	        	         	        	        	        	        	  0	sp	Simbad	NED
145.1479000	+09.6374100	     170	J094035.49+093814.6	145.14790	+09.63741	 0.35584	 1304	52993	 611	off	43.45162	  0.04044	44.23552	  0.04044	        	        	42.11654	 0.032530	        	         	 8.30521	 0.21541	        	        	  1	sp	Simbad	NED
145.3870800	+00.1253300	     171	J094132.89+000731.1	145.38708	+00.12533	 0.48855	  266	51630	 353	off	44.14987	  0.05179	44.81337	  0.05179	        	        	42.49456	 0.063000	        	         	 7.88950	 0.12801	        	        	  1	sp	Simbad	NED
145.5957800	+54.0258900	     172	J094222.99+540133.2	145.59578	+54.02589	 0.22254	  769	52282	 316	on 	43.48757	  0.03519	43.30517	  0.03519	        	        	38.04134	 0.108570	40.77741	 0.282880	        	        	 7.12092	 0.16462	  0	sp	Simbad	NED
145.7289300	+37.6268100	     173	J094254.94+373736.5	145.72893	+37.62681	 0.49647	 1276	53035	 198	on 	43.11825	  0.19026	42.80865	  0.19026	41.55949	 0.29640	41.15358	 0.758100	        	         	        	        	        	        	  0	sp	Simbad	NED
145.7745300	+53.8467900	     174	J094305.88+535048.4	145.77453	+53.84679	 0.31848	 7283	57063	 250	off	44.15372	  0.01863	44.58337	  0.01863	        	        	42.28641	 0.026830	42.87797	 0.011460	 8.88759	 0.12481	 8.74360	 0.13079	  1	sp	Simbad	NED
146.8140000	+00.1189200	     175	J094715.35+000708.1	146.81400	+00.11892	 0.36600	 3827	55565	 360	off	43.75945	  0.03453	44.69967	  0.03453	        	        	42.17202	 0.043780	42.59149	 0.018630	 7.90789	 0.13166	 7.69892	 0.13248	  1	sp	Simbad	NED
146.9440700	+54.8321000	     176	J094746.58+544955.6	146.94407	+54.83210	 0.61951	 5743	56011	 459	on 	42.23562	  4.51965	41.92605	  4.51965	41.37402	 0.08686	40.52155	 0.108570	        	         	        	        	        	        	  0	sp	Simbad	NED
146.9511500	+07.5733700	     177	J094748.28+073424.1	146.95115	+07.57337	 0.63547	 5319	55953	 124	on 	42.72018	  1.85755	42.41061	  1.85755	41.65800	 0.08686	39.91495	 0.108570	        	         	        	        	        	        	  0	sp	Simbad	NED
147.1620800	+05.3575200	     178	J094838.89+052127.0	147.16208	+05.35752	 0.61230	  994	52725	 300	off	44.44266	  0.02680	44.91029	  0.02680	43.18998	 0.84155	42.87637	 0.062900	        	         	 8.66463	 0.12887	        	        	  1	sp	Simbad	NED
147.2180900	-02.7282400	     179	J094852.34-024341.6	147.21809	-02.72824	 0.77600	 3782	55244	  46	on 	44.17970	  0.01369	44.32569	  0.01369	42.74572	 0.10857	42.11653	 0.239860	        	         	 8.18463	 0.16379	        	        	  1	sp	Simbad	NED
